Hex,timestamp,Total_rentals,Own_rentals_post_reloc,Own_rentals_base_pre_reloc,Own_rentals_delta,Lost_market_demand_pre,Lost_market_demand_post,Own_rentals_cum_delta,Own_relocs_cum_delta
861f1d4dfffffff,2017-03-13T04:00:00.0,1,0,0,0,0,0,0,-2
861f1d48fffffff,2017-03-13T05:00:00.0,61,30,29,1,0,0,2,11
861f1d4d7ffffff,2017-03-13T05:00:00.0,62,27,25,2,0,0,2,22
861f1d49fffffff,2017-03-13T05:00:00.0,50,23,26,-3,0,0,-4,-42
861f18b27ffffff,2017-03-13T05:00:00.0,58,31,31,0,0,0,-1,-10
861f1d4f7ffffff,2017-03-13T05:00:00.0,20,8,8,0,0,0,0,0
861f1d487ffffff,2017-03-13T05:00:00.0,20,12,10,2,0,0,3,27
861f1d4afffffff,2017-03-13T05:00:00.0,12,5,6,-1,0,0,-1,-11
861f18b37ffffff,2017-03-13T05:00:00.0,15,7,6,1,0,0,3,20
861f18b2fffffff,2017-03-13T05:00:00.0,5,2,3,-1,0,0,-1,-23
861f1886fffffff,2017-03-13T05:00:00.0,3,1,0,1,0,0,1,32
861f1d4b7ffffff,2017-03-13T05:00:00.0,4,4,4,0,0,0,0,-27
861f18b0fffffff,2017-03-13T05:00:00.0,1,0,0,0,0,0,0,3
861f1d4dfffffff,2017-03-13T05:00:00.0,0,0,0,0,0,0,0,-2
861f1d48fffffff,2017-03-13T06:00:00.0,148,75,74,1,0,0,3,11
861f1d4d7ffffff,2017-03-13T06:00:00.0,130,61,56,5,0,0,7,35
861f1d49fffffff,2017-03-13T06:00:00.0,96,46,52,-6,0,0,-10,-42
861f18b27ffffff,2017-03-13T06:00:00.0,73,39,39,0,0,0,-1,-10
861f1d4f7ffffff,2017-03-13T06:00:00.0,70,29,29,0,0,0,0,0
861f1d487ffffff,2017-03-13T06:00:00.0,40,24,21,3,0,0,6,28
861f1d4afffffff,2017-03-13T06:00:00.0,27,13,14,-1,0,0,-2,-11
861f18b37ffffff,2017-03-13T06:00:00.0,26,13,10,3,0,0,6,20
861f18b2fffffff,2017-03-13T06:00:00.0,9,3,6,-3,0,0,-4,-34
861f1886fffffff,2017-03-13T06:00:00.0,11,4,0,4,0,0,5,32
861f1d4b7ffffff,2017-03-13T06:00:00.0,8,8,8,0,0,0,0,-28
861f18b0fffffff,2017-03-13T06:00:00.0,0,0,0,0,0,0,0,-2
861f1d4dfffffff,2017-03-13T06:00:00.0,5,0,0,0,0,0,0,1
861f1d48fffffff,2017-03-13T07:00:00.0,217,104,107,-3,0,0,0,-17
861f1d4d7ffffff,2017-03-13T07:00:00.0,182,85,79,6,0,0,13,37
861f1d49fffffff,2017-03-13T07:00:00.0,141,75,74,1,0,0,-9,-17
861f18b27ffffff,2017-03-13T07:00:00.0,97,51,51,0,0,0,-1,-7
861f1d4f7ffffff,2017-03-13T07:00:00.0,88,41,36,5,0,0,5,22
861f1d487ffffff,2017-03-13T07:00:00.0,46,25,21,4,0,0,10,34
861f1d4afffffff,2017-03-13T07:00:00.0,38,20,21,-1,0,0,-3,-11
861f18b37ffffff,2017-03-13T07:00:00.0,19,10,8,2,0,0,8,20
861f18b2fffffff,2017-03-13T07:00:00.0,8,3,6,-3,0,0,-7,-36
861f1886fffffff,2017-03-13T07:00:00.0,8,1,1,0,0,0,5,7
861f1d4b7ffffff,2017-03-13T07:00:00.0,8,8,8,0,0,0,0,-28
861f18b0fffffff,2017-03-13T07:00:00.0,0,0,0,0,0,0,0,-5
861f1d4dfffffff,2017-03-13T07:00:00.0,8,1,1,0,0,0,0,1
861f1d48fffffff,2017-03-13T08:00:00.0,206,96,99,-3,0,0,-3,-31
861f1d4d7ffffff,2017-03-13T08:00:00.0,131,61,57,4,0,0,17,37
861f1d49fffffff,2017-03-13T08:00:00.0,112,60,59,1,0,0,-8,-17
861f18b27ffffff,2017-03-13T08:00:00.0,84,44,44,0,0,0,-1,-7
861f1d4f7ffffff,2017-03-13T08:00:00.0,51,24,19,5,0,0,10,36
861f1d487ffffff,2017-03-13T08:00:00.0,33,16,13,3,0,0,13,32
861f1d4afffffff,2017-03-13T08:00:00.0,32,18,19,-1,0,0,-4,-11
861f18b37ffffff,2017-03-13T08:00:00.0,14,7,6,1,0,0,9,20
861f18b2fffffff,2017-03-13T08:00:00.0,9,6,7,-1,0,0,-8,-32
861f1886fffffff,2017-03-13T08:00:00.0,4,0,0,0,0,0,5,7
861f1d4b7ffffff,2017-03-13T08:00:00.0,9,8,8,0,0,0,0,-26
861f18b0fffffff,2017-03-13T08:00:00.0,3,1,1,0,0,0,0,-5
861f1d4dfffffff,2017-03-13T08:00:00.0,1,0,0,0,0,0,0,-3
861f1d48fffffff,2017-03-13T09:00:00.0,161,76,76,0,0,0,-3,-31
861f1d4d7ffffff,2017-03-13T09:00:00.0,113,48,46,2,0,0,19,37
861f1d49fffffff,2017-03-13T09:00:00.0,93,50,48,2,0,0,-6,-17
861f18b27ffffff,2017-03-13T09:00:00.0,60,32,32,0,0,0,-1,-7
861f1d4f7ffffff,2017-03-13T09:00:00.0,38,17,13,4,0,0,14,36
861f1d487ffffff,2017-03-13T09:00:00.0,29,13,11,2,0,0,15,32
861f1d4afffffff,2017-03-13T09:00:00.0,14,8,8,0,0,0,-4,-11
861f18b37ffffff,2017-03-13T09:00:00.0,14,7,7,0,0,0,9,20
861f18b2fffffff,2017-03-13T09:00:00.0,9,7,6,1,0,0,-7,-32
861f1886fffffff,2017-03-13T09:00:00.0,12,1,1,0,0,0,5,7
861f1d4b7ffffff,2017-03-13T09:00:00.0,3,2,2,0,0,0,0,-26
861f18b0fffffff,2017-03-13T09:00:00.0,4,2,2,0,0,0,0,-5
861f1d4dfffffff,2017-03-13T09:00:00.0,1,0,0,0,0,0,0,-3
861f1d48fffffff,2017-03-13T10:00:00.0,179,86,85,1,0,0,-2,-31
861f1d4d7ffffff,2017-03-13T10:00:00.0,106,46,43,3,0,0,22,37
861f1d49fffffff,2017-03-13T10:00:00.0,87,47,45,2,0,0,-4,-17
861f18b27ffffff,2017-03-13T10:00:00.0,75,40,39,1,0,0,0,-7
861f1d4f7ffffff,2017-03-13T10:00:00.0,35,16,14,2,0,0,16,36
861f1d487ffffff,2017-03-13T10:00:00.0,26,11,10,1,0,0,16,32
861f1d4afffffff,2017-03-13T10:00:00.0,23,14,14,0,0,0,-4,-11
861f18b37ffffff,2017-03-13T10:00:00.0,16,8,8,0,0,0,9,20
861f18b2fffffff,2017-03-13T10:00:00.0,8,6,6,0,0,-1,-7,-32
861f1886fffffff,2017-03-13T10:00:00.0,9,1,1,0,0,0,5,7
861f1d4b7ffffff,2017-03-13T10:00:00.0,2,2,2,0,0,0,0,-26
861f18b0fffffff,2017-03-13T10:00:00.0,2,0,1,-1,0,0,-1,-5
861f1d4dfffffff,2017-03-13T10:00:00.0,2,0,0,0,0,0,0,-3
861f1d48fffffff,2017-03-13T11:00:00.0,198,99,97,2,0,0,0,-31
861f1d4d7ffffff,2017-03-13T11:00:00.0,127,57,54,3,0,0,25,37
861f1d49fffffff,2017-03-13T11:00:00.0,111,56,54,2,0,0,-2,-17
861f18b27ffffff,2017-03-13T11:00:00.0,78,40,39,1,0,0,1,-7
861f1d4f7ffffff,2017-03-13T11:00:00.0,29,14,13,1,0,0,17,36
861f1d487ffffff,2017-03-13T11:00:00.0,29,13,12,1,0,0,17,32
861f1d4afffffff,2017-03-13T11:00:00.0,17,9,9,0,0,0,-4,-11
861f18b37ffffff,2017-03-13T11:00:00.0,13,7,7,0,0,0,9,20
861f18b2fffffff,2017-03-13T11:00:00.0,8,3,5,-2,0,-1,-9,-32
861f1886fffffff,2017-03-13T11:00:00.0,5,0,0,0,0,0,5,7
861f1d4b7ffffff,2017-03-13T11:00:00.0,5,5,5,0,0,0,0,-26
861f18b0fffffff,2017-03-13T11:00:00.0,1,0,0,0,0,0,-1,-5
861f1d4dfffffff,2017-03-13T11:00:00.0,1,0,0,0,0,0,0,-3
861f1d48fffffff,2017-03-13T12:00:00.0,201,102,101,1,0,0,1,-36
861f1d4d7ffffff,2017-03-13T12:00:00.0,104,48,46,2,0,0,27,37
861f1d49fffffff,2017-03-13T12:00:00.0,96,48,47,1,0,0,-1,-19
861f18b27ffffff,2017-03-13T12:00:00.0,82,39,37,2,0,0,3,-2
861f1d4f7ffffff,2017-03-13T12:00:00.0,29,13,12,1,0,0,18,34
861f1d487ffffff,2017-03-13T12:00:00.0,32,15,15,0,0,0,17,32
861f1d4afffffff,2017-03-13T12:00:00.0,21,12,12,0,0,0,-4,-9
861f18b37ffffff,2017-03-13T12:00:00.0,8,3,4,-1,0,0,8,3
861f18b2fffffff,2017-03-13T12:00:00.0,6,3,4,-1,0,0,-10,-31
861f1886fffffff,2017-03-13T12:00:00.0,5,2,0,2,0,0,7,26
861f1d4b7ffffff,2017-03-13T12:00:00.0,6,6,6,0,0,0,0,-26
861f18b0fffffff,2017-03-13T12:00:00.0,2,0,1,-1,0,0,-2,-6
861f1d4dfffffff,2017-03-13T12:00:00.0,2,0,0,0,0,0,0,-3
861f1d48fffffff,2017-03-13T13:00:00.0,211,112,111,1,0,0,2,-43
861f1d4d7ffffff,2017-03-13T13:00:00.0,102,44,43,1,0,0,28,36
861f1d49fffffff,2017-03-13T13:00:00.0,112,57,53,4,0,0,3,0
861f18b27ffffff,2017-03-13T13:00:00.0,79,38,36,2,0,0,5,-2
861f1d4f7ffffff,2017-03-13T13:00:00.0,26,12,12,0,0,0,18,26
861f1d487ffffff,2017-03-13T13:00:00.0,29,12,13,-1,0,0,16,24
861f1d4afffffff,2017-03-13T13:00:00.0,28,16,16,0,0,0,-4,-9
861f18b37ffffff,2017-03-13T13:00:00.0,20,10,10,0,0,0,8,12
861f18b2fffffff,2017-03-13T13:00:00.0,9,6,6,0,0,0,-10,-34
861f1886fffffff,2017-03-13T13:00:00.0,5,0,0,0,0,0,7,5
861f1d4b7ffffff,2017-03-13T13:00:00.0,9,8,8,0,0,0,0,-18
861f18b0fffffff,2017-03-13T13:00:00.0,3,0,1,-1,0,0,-3,-8
861f1d4dfffffff,2017-03-13T13:00:00.0,6,2,0,2,0,0,2,11
861f1d48fffffff,2017-03-13T14:00:00.0,273,146,143,3,0,0,5,-39
861f1d4d7ffffff,2017-03-13T14:00:00.0,126,53,51,2,0,0,30,36
861f1d49fffffff,2017-03-13T14:00:00.0,123,66,63,3,0,0,6,1
861f18b27ffffff,2017-03-13T14:00:00.0,91,44,43,1,0,0,6,-2
861f1d4f7ffffff,2017-03-13T14:00:00.0,41,17,18,-1,0,0,17,22
861f1d487ffffff,2017-03-13T14:00:00.0,23,9,9,0,0,0,16,24
861f1d4afffffff,2017-03-13T14:00:00.0,30,19,18,1,0,0,-3,-9
861f18b37ffffff,2017-03-13T14:00:00.0,24,12,13,-1,0,0,7,11
861f18b2fffffff,2017-03-13T14:00:00.0,7,6,5,1,0,0,-9,-34
861f1886fffffff,2017-03-13T14:00:00.0,2,0,0,0,0,0,7,5
861f1d4b7ffffff,2017-03-13T14:00:00.0,7,7,7,0,0,0,0,-18
861f18b0fffffff,2017-03-13T14:00:00.0,0,0,0,0,0,0,-3,-8
861f1d4dfffffff,2017-03-13T14:00:00.0,6,2,0,2,0,0,4,11
861f1d48fffffff,2017-03-13T15:00:00.0,283,155,152,3,0,0,8,-39
861f1d4d7ffffff,2017-03-13T15:00:00.0,124,51,49,2,0,0,32,36
861f1d49fffffff,2017-03-13T15:00:00.0,154,82,79,3,0,0,9,1
861f18b27ffffff,2017-03-13T15:00:00.0,105,56,54,2,0,0,8,-2
861f1d4f7ffffff,2017-03-13T15:00:00.0,37,15,15,0,0,0,17,22
861f1d487ffffff,2017-03-13T15:00:00.0,41,18,18,0,0,0,16,24
861f1d4afffffff,2017-03-13T15:00:00.0,20,12,12,0,0,0,-3,-9
861f18b37ffffff,2017-03-13T15:00:00.0,21,12,12,0,0,0,7,11
861f18b2fffffff,2017-03-13T15:00:00.0,4,2,2,0,0,0,-9,-34
861f1886fffffff,2017-03-13T15:00:00.0,5,0,0,0,0,0,7,5
861f1d4b7ffffff,2017-03-13T15:00:00.0,7,7,7,0,0,0,0,-18
861f18b0fffffff,2017-03-13T15:00:00.0,4,1,1,0,0,0,-3,-8
861f1d4dfffffff,2017-03-13T15:00:00.0,6,2,1,1,0,0,5,11
861f1d48fffffff,2017-03-13T16:00:00.0,357,206,192,14,0,0,22,5
861f1d4d7ffffff,2017-03-13T16:00:00.0,167,65,63,2,0,0,34,36
861f1d49fffffff,2017-03-13T16:00:00.0,172,88,85,3,0,0,12,1
861f18b27ffffff,2017-03-13T16:00:00.0,116,60,59,1,0,0,9,-6
861f1d4f7ffffff,2017-03-13T16:00:00.0,61,25,23,2,0,0,19,29
861f1d487ffffff,2017-03-13T16:00:00.0,51,24,26,-2,0,0,14,12
861f1d4afffffff,2017-03-13T16:00:00.0,31,14,19,-5,0,0,-8,-37
861f18b37ffffff,2017-03-13T16:00:00.0,22,12,12,0,0,0,7,11
861f18b2fffffff,2017-03-13T16:00:00.0,8,5,5,0,0,0,-9,-34
861f1886fffffff,2017-03-13T16:00:00.0,11,0,1,-1,0,0,6,5
861f1d4b7ffffff,2017-03-13T16:00:00.0,4,4,4,0,0,0,0,-25
861f18b0fffffff,2017-03-13T16:00:00.0,6,3,3,0,0,0,-3,-8
861f1d4dfffffff,2017-03-13T16:00:00.0,4,1,0,1,0,0,6,11
861f1d48fffffff,2017-03-13T17:00:00.0,349,181,171,10,0,0,32,5
861f1d4d7ffffff,2017-03-13T17:00:00.0,157,63,60,3,0,0,37,36
861f1d49fffffff,2017-03-13T17:00:00.0,191,100,96,4,0,0,16,1
861f18b27ffffff,2017-03-13T17:00:00.0,143,75,73,2,0,0,11,-6
861f1d4f7ffffff,2017-03-13T17:00:00.0,72,28,26,2,0,0,21,29
861f1d487ffffff,2017-03-13T17:00:00.0,50,23,24,-1,0,0,13,12
861f1d4afffffff,2017-03-13T17:00:00.0,26,16,17,-1,0,0,-9,-37
861f18b37ffffff,2017-03-13T17:00:00.0,27,14,14,0,0,0,7,11
861f18b2fffffff,2017-03-13T17:00:00.0,16,9,10,-1,0,0,-10,-34
861f1886fffffff,2017-03-13T17:00:00.0,9,0,0,0,0,0,6,5
861f1d4b7ffffff,2017-03-13T17:00:00.0,12,12,12,0,0,0,0,-25
861f18b0fffffff,2017-03-13T17:00:00.0,5,3,3,0,0,0,-3,-8
861f1d4dfffffff,2017-03-13T17:00:00.0,4,1,0,1,0,0,7,11
861f1d48fffffff,2017-03-13T18:00:00.0,281,144,136,8,0,0,40,13
861f1d4d7ffffff,2017-03-13T18:00:00.0,207,84,79,5,0,0,42,45
861f1d49fffffff,2017-03-13T18:00:00.0,154,86,79,7,0,0,23,23
861f18b27ffffff,2017-03-13T18:00:00.0,156,84,83,1,0,0,12,-9
861f1d4f7ffffff,2017-03-13T18:00:00.0,77,32,30,2,0,0,23,29
861f1d487ffffff,2017-03-13T18:00:00.0,42,21,22,-1,0,0,12,12
861f1d4afffffff,2017-03-13T18:00:00.0,33,20,21,-1,0,0,-10,-44
861f18b37ffffff,2017-03-13T18:00:00.0,16,5,8,-3,0,0,4,-14
861f18b2fffffff,2017-03-13T18:00:00.0,14,8,8,0,0,0,-10,-31
861f1886fffffff,2017-03-13T18:00:00.0,7,0,0,0,0,0,6,5
861f1d4b7ffffff,2017-03-13T18:00:00.0,2,2,1,1,0,0,1,-25
861f18b0fffffff,2017-03-13T18:00:00.0,8,7,5,2,0,0,-1,-6
861f1d4dfffffff,2017-03-13T18:00:00.0,4,0,0,0,0,0,7,2
861f1d48fffffff,2017-03-13T19:00:00.0,160,97,87,10,0,0,50,47
861f1d4d7ffffff,2017-03-13T19:00:00.0,99,48,46,2,0,0,44,45
861f1d49fffffff,2017-03-13T19:00:00.0,95,61,57,4,0,0,27,23
861f18b27ffffff,2017-03-13T19:00:00.0,77,50,49,1,0,0,13,-13
861f1d4f7ffffff,2017-03-13T19:00:00.0,41,21,21,0,0,0,23,29
861f1d487ffffff,2017-03-13T19:00:00.0,25,14,14,0,0,0,12,12
861f1d4afffffff,2017-03-13T19:00:00.0,23,14,16,-2,0,0,-12,-67
861f18b37ffffff,2017-03-13T19:00:00.0,9,4,5,-1,0,0,3,-16
861f18b2fffffff,2017-03-13T19:00:00.0,4,3,2,1,0,0,-9,-31
861f1886fffffff,2017-03-13T19:00:00.0,1,0,0,0,0,0,6,5
861f1d4b7ffffff,2017-03-13T19:00:00.0,9,9,9,0,0,0,1,-34
861f18b0fffffff,2017-03-13T19:00:00.0,2,2,2,0,0,0,-1,-2
861f1d4dfffffff,2017-03-13T19:00:00.0,1,0,0,0,0,0,7,2
861f1d48fffffff,2017-03-13T20:00:00.0,88,61,58,3,0,0,53,47
861f1d4d7ffffff,2017-03-13T20:00:00.0,58,33,32,1,0,0,45,45
861f1d49fffffff,2017-03-13T20:00:00.0,58,41,40,1,0,0,28,21
861f18b27ffffff,2017-03-13T20:00:00.0,52,38,37,1,0,0,14,-13
861f1d4f7ffffff,2017-03-13T20:00:00.0,35,21,21,0,0,0,23,29
861f1d487ffffff,2017-03-13T20:00:00.0,12,8,8,0,0,0,12,15
861f1d4afffffff,2017-03-13T20:00:00.0,16,12,12,0,0,0,-12,-67
861f18b37ffffff,2017-03-13T20:00:00.0,13,7,7,0,0,0,3,-13
861f18b2fffffff,2017-03-13T20:00:00.0,7,6,5,1,0,0,-8,-31
861f1886fffffff,2017-03-13T20:00:00.0,1,0,0,0,0,0,6,5
861f1d4b7ffffff,2017-03-13T20:00:00.0,3,3,3,0,0,0,1,-37
861f18b0fffffff,2017-03-13T20:00:00.0,1,1,0,1,0,0,0,-3
861f1d4dfffffff,2017-03-13T20:00:00.0,1,0,0,0,0,0,7,2
861f1d48fffffff,2017-03-13T21:00:00.0,108,71,67,4,0,0,57,52
861f1d4d7ffffff,2017-03-13T21:00:00.0,76,44,43,1,0,0,46,40
861f1d49fffffff,2017-03-13T21:00:00.0,68,49,48,1,0,0,29,21
861f18b27ffffff,2017-03-13T21:00:00.0,73,51,50,1,0,0,15,-13
861f1d4f7ffffff,2017-03-13T21:00:00.0,43,26,26,0,0,0,23,29
861f1d487ffffff,2017-03-13T21:00:00.0,19,12,12,0,0,0,12,15
861f1d4afffffff,2017-03-13T21:00:00.0,14,10,10,0,0,0,-12,-67
861f18b37ffffff,2017-03-13T21:00:00.0,14,8,8,0,0,0,3,-13
861f18b2fffffff,2017-03-13T21:00:00.0,5,4,3,1,0,0,-7,-34
861f1886fffffff,2017-03-13T21:00:00.0,1,0,0,0,0,0,6,5
861f1d4b7ffffff,2017-03-13T21:00:00.0,4,4,4,0,0,0,1,-37
861f18b0fffffff,2017-03-13T21:00:00.0,0,0,0,0,0,0,0,-3
861f1d4dfffffff,2017-03-13T21:00:00.0,3,0,0,0,0,0,7,5
861f1d48fffffff,2017-03-13T22:00:00.0,101,60,55,5,0,0,62,53
861f1d4d7ffffff,2017-03-13T22:00:00.0,80,43,42,1,0,0,47,40
861f1d49fffffff,2017-03-13T22:00:00.0,55,35,34,1,0,0,30,20
861f18b27ffffff,2017-03-13T22:00:00.0,56,37,36,1,0,0,16,-13
861f1d4f7ffffff,2017-03-13T22:00:00.0,29,15,15,0,0,0,23,25
861f1d487ffffff,2017-03-13T22:00:00.0,18,11,11,0,0,0,12,12
861f1d4afffffff,2017-03-13T22:00:00.0,14,9,9,0,0,0,-12,-63
861f18b37ffffff,2017-03-13T22:00:00.0,6,3,3,0,0,0,3,-13
861f18b2fffffff,2017-03-13T22:00:00.0,4,2,2,0,0,0,-7,-34
861f1886fffffff,2017-03-13T22:00:00.0,2,0,0,0,0,0,6,5
861f1d4b7ffffff,2017-03-13T22:00:00.0,8,8,8,0,0,0,1,-34
861f18b0fffffff,2017-03-13T22:00:00.0,0,0,0,0,0,0,0,-3
861f1d4dfffffff,2017-03-13T22:00:00.0,0,0,0,0,0,0,7,5
861f1d48fffffff,2017-03-13T23:00:00.0,59,33,30,3,0,0,65,68
861f1d4d7ffffff,2017-03-13T23:00:00.0,33,17,17,0,0,0,47,40
861f1d49fffffff,2017-03-13T23:00:00.0,41,26,25,1,0,0,31,20
861f18b27ffffff,2017-03-13T23:00:00.0,41,26,25,1,0,0,17,-13
861f1d4f7ffffff,2017-03-13T23:00:00.0,14,7,7,0,0,0,23,25
861f1d487ffffff,2017-03-13T23:00:00.0,9,5,5,0,0,0,12,-8
861f1d4afffffff,2017-03-13T23:00:00.0,6,3,3,0,0,0,-12,-64
861f18b37ffffff,2017-03-13T23:00:00.0,2,1,1,0,0,0,3,-13
861f18b2fffffff,2017-03-13T23:00:00.0,1,0,0,0,0,0,-7,-34
861f1886fffffff,2017-03-13T23:00:00.0,0,0,0,0,0,0,6,5
861f1d4b7ffffff,2017-03-13T23:00:00.0,5,5,5,0,0,0,1,-28
861f18b0fffffff,2017-03-13T23:00:00.0,0,0,0,0,0,0,0,-3
861f1d4dfffffff,2017-03-13T23:00:00.0,0,0,0,0,0,0,7,5
861f1d48fffffff,2017-03-14T00:00:00.0,34,19,16,3,0,0,68,68
861f1d4d7ffffff,2017-03-14T00:00:00.0,23,12,11,1,0,0,48,40
861f1d49fffffff,2017-03-14T00:00:00.0,25,16,15,1,0,0,32,20
861f18b27ffffff,2017-03-14T00:00:00.0,31,19,19,0,0,0,17,-13
861f1d4f7ffffff,2017-03-14T00:00:00.0,13,6,6,0,0,0,23,25
861f1d487ffffff,2017-03-14T00:00:00.0,4,2,2,0,0,0,12,-8
861f1d4afffffff,2017-03-14T00:00:00.0,5,2,3,-1,0,0,-13,-64
861f18b37ffffff,2017-03-14T00:00:00.0,3,1,1,0,0,0,3,-13
861f18b2fffffff,2017-03-14T00:00:00.0,1,0,0,0,0,0,-7,-34
861f1886fffffff,2017-03-14T00:00:00.0,0,0,0,0,0,0,6,5
861f1d4b7ffffff,2017-03-14T00:00:00.0,0,0,0,0,0,0,1,-28
861f18b0fffffff,2017-03-14T00:00:00.0,0,0,0,0,0,0,0,-3
861f1d4dfffffff,2017-03-14T00:00:00.0,0,0,0,0,0,0,7,5
861f1d48fffffff,2017-03-14T01:00:00.0,14,7,6,1,0,0,69,68
