Hex,timestamp,Total_revenue,Own_revenue_post_reloc,Own_rental_cost_post_reloc,Own_revenue_base_pre_reloc,Own_rental_cost_base_pre_reloc,Comp_rental_cost_base_pre_reloc,Own_revenue_delta,Own_rental_cost_delta
861f1d48fffffff,2017-03-13T05:00:00.0,1366.89,649.83,113.72,649.83,113.72,125.48,0.0,0.0
861f1d4d7ffffff,2017-03-13T05:00:00.0,1350.11,544.4,95.27,544.4,95.27,141.0,0.0,0.0
861f1d49fffffff,2017-03-13T05:00:00.0,730.6,365.3,63.93,379.91,66.48,61.37,-14.610000000000014,-2.5500000000000043
861f18b27ffffff,2017-03-13T05:00:00.0,1004.79,537.04,93.98,537.04,93.98,81.86,0.0,0.0
861f1d4f7ffffff,2017-03-13T05:00:00.0,324.0,129.6,22.68,129.6,22.68,34.02,0.0,0.0
861f1d487ffffff,2017-03-13T05:00:00.0,369.52,184.76,32.33,184.76,32.33,32.33,0.0,0.0
861f1d4afffffff,2017-03-13T05:00:00.0,224.02,112.01,19.6,112.01,19.6,19.6,0.0,0.0
861f18b37ffffff,2017-03-13T05:00:00.0,243.72,97.49,17.06,97.49,17.06,25.59,0.0,0.0
861f18b2fffffff,2017-03-13T05:00:00.0,90.0,54.0,9.45,54.0,9.45,6.3,0.0,0.0
861f1886fffffff,2017-03-13T05:00:00.0,238.0,0.0,0.0,0.0,0.0,41.65,0.0,0.0
861f1d4b7ffffff,2017-03-13T05:00:00.0,56.0,56.0,9.8,56.0,9.8,0.0,0.0,0.0
861f18b0fffffff,2017-03-13T05:00:00.0,32.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0
861f1d4dfffffff,2017-03-13T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d48fffffff,2017-03-13T06:00:00.0,3578.04,1789.02,313.08,1789.02,313.08,313.08,0.0,0.0
861f1d4d7ffffff,2017-03-13T06:00:00.0,3666.0,1579.2,276.36,1579.2,276.36,365.19,0.0,0.0
861f1d49fffffff,2017-03-13T06:00:00.0,2067.45,1076.8,188.44,1119.87,195.98,165.83,-43.069999999999936,-7.539999999999992
861f18b27ffffff,2017-03-13T06:00:00.0,1688.06,901.84,157.82,901.84,157.82,137.59,0.0,0.0
861f1d4f7ffffff,2017-03-13T06:00:00.0,1697.92,703.42,123.1,703.42,123.1,174.04,0.0,0.0
861f1d487ffffff,2017-03-13T06:00:00.0,1188.32,742.7,129.97,623.87,109.18,98.78,118.83000000000004,20.789999999999992
861f1d4afffffff,2017-03-13T06:00:00.0,840.89,436.02,76.3,436.02,76.3,70.85,0.0,0.0
861f18b37ffffff,2017-03-13T06:00:00.0,719.68,276.8,48.44,276.8,48.44,77.5,0.0,0.0
861f18b2fffffff,2017-03-13T06:00:00.0,113.4,75.6,13.23,75.6,13.23,6.62,0.0,0.0
861f1886fffffff,2017-03-13T06:00:00.0,645.35,117.34,20.53,0.0,0.0,112.94,117.34,20.53
861f1d4b7ffffff,2017-03-13T06:00:00.0,192.0,192.0,33.6,192.0,33.6,0.0,0.0,0.0
861f18b0fffffff,2017-03-13T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4dfffffff,2017-03-13T06:00:00.0,114.0,0.0,0.0,0.0,0.0,19.95,0.0,0.0
861f1d48fffffff,2017-03-13T07:00:00.0,4020.58,2001.02,350.18,1982.5,346.94,356.66,18.519999999999982,3.240000000000009
861f1d4d7ffffff,2017-03-13T07:00:00.0,3514.05,1544.64,270.31,1525.33,266.93,348.03,19.310000000000173,3.3799999999999955
861f1d49fffffff,2017-03-13T07:00:00.0,2690.85,1393.13,243.8,1412.22,247.14,223.76,-19.089999999999918,-3.339999999999975
861f18b27ffffff,2017-03-13T07:00:00.0,1759.96,925.34,161.94,925.34,161.94,146.06,0.0,0.0
861f1d4f7ffffff,2017-03-13T07:00:00.0,2037.03,833.33,145.83,833.33,145.83,210.65,0.0,0.0
861f1d487ffffff,2017-03-13T07:00:00.0,1541.92,838.0,146.65,703.92,123.19,146.65,134.08000000000004,23.460000000000008
861f1d4afffffff,2017-03-13T07:00:00.0,934.65,516.52,90.39,516.52,90.39,73.17,0.0,0.0
861f18b37ffffff,2017-03-13T07:00:00.0,507.99,213.89,37.43,213.89,37.43,51.47,0.0,0.0
861f18b2fffffff,2017-03-13T07:00:00.0,101.35,76.01,13.3,76.01,13.3,4.43,0.0,0.0
861f1886fffffff,2017-03-13T07:00:00.0,158.01,39.5,6.91,19.75,3.46,24.2,19.75,3.45
861f1d4b7ffffff,2017-03-13T07:00:00.0,172.0,172.0,30.1,172.0,30.1,0.0,0.0,0.0
861f18b0fffffff,2017-03-13T07:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4dfffffff,2017-03-13T07:00:00.0,193.99,24.25,4.24,24.25,4.24,29.7,0.0,0.0
861f1d48fffffff,2017-03-13T08:00:00.0,3134.49,1521.6,266.28,1506.38,263.62,284.92,15.2199999999998,2.659999999999968
861f1d4d7ffffff,2017-03-13T08:00:00.0,2181.41,965.82,169.02,949.16,166.1,215.64,16.660000000000082,2.920000000000016
861f1d49fffffff,2017-03-13T08:00:00.0,1931.77,1017.63,178.09,1017.63,178.09,159.98,0.0,0.0
861f18b27ffffff,2017-03-13T08:00:00.0,1884.29,1009.44,176.65,987.01,172.73,157.02,22.430000000000064,3.920000000000016
861f1d4f7ffffff,2017-03-13T08:00:00.0,1084.26,403.94,70.69,403.94,70.69,119.06,0.0,0.0
861f1d487ffffff,2017-03-13T08:00:00.0,578.42,262.92,46.01,227.86,39.88,61.35,35.06,6.1299999999999955
861f1d4afffffff,2017-03-13T08:00:00.0,803.71,477.2,83.51,477.2,83.51,57.14,0.0,0.0
861f18b37ffffff,2017-03-13T08:00:00.0,421.85,180.79,31.64,180.79,31.64,42.18,0.0,0.0
861f18b2fffffff,2017-03-13T08:00:00.0,188.0,146.22,25.59,146.22,25.59,7.31,0.0,0.0
861f1886fffffff,2017-03-13T08:00:00.0,72.0,18.0,3.15,0.0,0.0,12.6,18.0,3.15
861f1d4b7ffffff,2017-03-13T08:00:00.0,132.01,117.34,20.54,117.34,20.54,2.57,0.0,0.0
861f18b0fffffff,2017-03-13T08:00:00.0,45.99,15.33,2.68,15.33,2.68,5.37,0.0,0.0
861f1d4dfffffff,2017-03-13T08:00:00.0,14.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0
861f1d48fffffff,2017-03-13T09:00:00.0,2617.86,1252.02,219.1,1235.76,216.26,241.87,16.25999999999999,2.8400000000000034
861f1d4d7ffffff,2017-03-13T09:00:00.0,2203.5,897.0,156.98,897.0,156.98,228.64,0.0,0.0
861f1d49fffffff,2017-03-13T09:00:00.0,1415.83,745.98,130.55,730.75,127.88,119.89,15.230000000000018,2.670000000000016
861f18b27ffffff,2017-03-13T09:00:00.0,1162.56,620.03,108.51,620.03,108.51,94.94,0.0,0.0
861f1d4f7ffffff,2017-03-13T09:00:00.0,1166.75,399.15,69.85,399.15,69.85,134.33,0.0,0.0
861f1d487ffffff,2017-03-13T09:00:00.0,613.17,274.87,48.1,232.58,40.7,66.6,42.28999999999999,7.399999999999999
861f1d4afffffff,2017-03-13T09:00:00.0,215.77,123.3,21.58,123.3,21.58,16.18,0.0,0.0
861f18b37ffffff,2017-03-13T09:00:00.0,228.32,114.16,19.98,114.16,19.98,19.98,0.0,0.0
861f18b2fffffff,2017-03-13T09:00:00.0,122.4,81.6,14.28,81.6,14.28,7.14,0.0,0.0
861f1886fffffff,2017-03-13T09:00:00.0,280.6,46.77,8.18,23.38,4.09,45.01,23.390000000000004,4.09
861f1d4b7ffffff,2017-03-13T09:00:00.0,50.01,33.34,5.83,33.34,5.83,2.92,0.0,0.0
861f18b0fffffff,2017-03-13T09:00:00.0,74.0,37.0,6.48,37.0,6.48,6.48,0.0,0.0
861f1d4dfffffff,2017-03-13T09:00:00.0,12.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0
861f1d48fffffff,2017-03-13T10:00:00.0,3204.82,1539.74,269.46,1521.84,266.32,294.52,17.90000000000009,3.1399999999999864
861f1d4d7ffffff,2017-03-13T10:00:00.0,2329.88,967.12,169.25,945.14,165.4,242.33,21.980000000000018,3.8499999999999943
861f1d49fffffff,2017-03-13T10:00:00.0,1472.74,778.69,136.27,761.76,133.31,124.42,16.930000000000064,2.960000000000008
861f18b27ffffff,2017-03-13T10:00:00.0,1313.4,682.97,119.52,682.97,119.52,110.33,0.0,0.0
861f1d4f7ffffff,2017-03-13T10:00:00.0,1177.68,471.07,82.44,471.07,82.44,123.66,0.0,0.0
861f1d487ffffff,2017-03-13T10:00:00.0,431.39,165.92,29.04,165.92,29.04,46.46,0.0,0.0
861f1d4afffffff,2017-03-13T10:00:00.0,440.86,268.35,46.96,268.35,46.96,30.19,0.0,0.0
861f18b37ffffff,2017-03-13T10:00:00.0,268.04,134.02,23.45,134.02,23.45,23.45,0.0,0.0
861f18b2fffffff,2017-03-13T10:00:00.0,137.99,103.49,18.11,103.49,18.11,6.04,0.0,0.0
861f1886fffffff,2017-03-13T10:00:00.0,252.0,56.0,9.8,28.0,4.9,39.2,28.0,4.9
861f1d4b7ffffff,2017-03-13T10:00:00.0,46.0,46.0,8.05,46.0,8.05,0.0,0.0,0.0
861f18b0fffffff,2017-03-13T10:00:00.0,28.0,14.0,2.45,14.0,2.45,2.45,0.0,0.0
861f1d4dfffffff,2017-03-13T10:00:00.0,24.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0
861f1d48fffffff,2017-03-13T11:00:00.0,3544.99,1772.5,310.19,1736.69,303.92,316.45,35.809999999999945,6.269999999999982
861f1d4d7ffffff,2017-03-13T11:00:00.0,2480.05,1074.04,187.96,1054.51,184.54,249.47,19.529999999999973,3.420000000000016
861f1d49fffffff,2017-03-13T11:00:00.0,1812.41,898.04,157.16,881.71,154.3,162.87,16.329999999999927,2.859999999999985
861f18b27ffffff,2017-03-13T11:00:00.0,1775.28,910.4,159.32,887.64,155.34,155.34,22.75999999999999,3.9799999999999898
861f1d4f7ffffff,2017-03-13T11:00:00.0,580.0,260.0,45.5,260.0,45.5,56.0,0.0,0.0
861f1d487ffffff,2017-03-13T11:00:00.0,1354.76,607.31,106.28,560.59,98.1,138.98,46.719999999999914,8.180000000000007
861f1d4afffffff,2017-03-13T11:00:00.0,427.99,226.58,39.65,226.58,39.65,35.25,0.0,0.0
861f18b37ffffff,2017-03-13T11:00:00.0,251.99,135.69,23.75,135.69,23.75,20.35,0.0,0.0
861f18b2fffffff,2017-03-13T11:00:00.0,183.26,114.54,20.04,114.54,20.04,12.03,0.0,0.0
861f1886fffffff,2017-03-13T11:00:00.0,164.0,32.8,5.74,0.0,0.0,28.7,32.8,5.74
861f1d4b7ffffff,2017-03-13T11:00:00.0,60.0,60.0,10.5,60.0,10.5,0.0,0.0,0.0
861f18b0fffffff,2017-03-13T11:00:00.0,28.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0
861f1d4dfffffff,2017-03-13T11:00:00.0,32.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0
861f1d48fffffff,2017-03-13T12:00:00.0,3467.65,1776.96,310.97,1742.45,304.93,301.91,34.50999999999999,6.0400000000000205
861f1d4d7ffffff,2017-03-13T12:00:00.0,1847.45,834.91,146.11,817.14,143.0,180.3,17.769999999999982,3.1100000000000136
861f1d49fffffff,2017-03-13T12:00:00.0,1344.0,672.0,117.6,658.0,115.15,120.05,14.0,2.4499999999999886
861f18b27ffffff,2017-03-13T12:00:00.0,1810.23,838.89,146.81,816.81,142.94,173.85,22.08000000000004,3.8700000000000045
861f1d4f7ffffff,2017-03-13T12:00:00.0,561.32,232.27,40.65,232.27,40.65,57.58,0.0,0.0
861f1d487ffffff,2017-03-13T12:00:00.0,569.98,267.18,46.76,267.18,46.76,52.99,0.0,0.0
861f1d4afffffff,2017-03-13T12:00:00.0,498.03,284.59,49.8,284.59,49.8,37.35,0.0,0.0
861f18b37ffffff,2017-03-13T12:00:00.0,161.98,80.99,14.17,80.99,14.17,14.17,0.0,0.0
861f18b2fffffff,2017-03-13T12:00:00.0,138.0,92.0,16.1,92.0,16.1,8.05,0.0,0.0
861f1886fffffff,2017-03-13T12:00:00.0,430.0,86.0,15.05,0.0,0.0,75.25,86.0,15.05
861f1d4b7ffffff,2017-03-13T12:00:00.0,106.01,106.01,18.55,106.01,18.55,0.0,0.0,0.0
861f18b0fffffff,2017-03-13T12:00:00.0,34.0,17.0,2.98,17.0,2.98,2.98,0.0,0.0
861f1d4dfffffff,2017-03-13T12:00:00.0,17.34,0.0,0.0,0.0,0.0,3.03,0.0,0.0
861f1d48fffffff,2017-03-13T13:00:00.0,4285.83,2295.26,401.67,2254.63,394.56,355.46,40.63000000000011,7.110000000000014
861f1d4d7ffffff,2017-03-13T13:00:00.0,1975.53,852.19,149.13,832.82,145.74,199.97,19.370000000000005,3.3899999999999864
861f1d49fffffff,2017-03-13T13:00:00.0,2936.19,1415.66,247.74,1389.45,243.15,270.68,26.210000000000036,4.590000000000003
861f18b27ffffff,2017-03-13T13:00:00.0,1253.89,587.26,102.77,571.39,99.99,119.44,15.870000000000005,2.780000000000001
861f1d4f7ffffff,2017-03-13T13:00:00.0,503.36,232.32,40.66,232.32,40.66,47.43,0.0,0.0
861f1d487ffffff,2017-03-13T13:00:00.0,796.57,329.62,57.68,357.08,62.49,76.91,-27.45999999999998,-4.810000000000002
861f1d4afffffff,2017-03-13T13:00:00.0,672.0,384.0,67.2,384.0,67.2,50.4,0.0,0.0
861f18b37ffffff,2017-03-13T13:00:00.0,654.72,327.36,57.29,327.36,57.29,57.29,0.0,0.0
861f18b2fffffff,2017-03-13T13:00:00.0,219.6,146.4,25.62,146.4,25.62,12.81,0.0,0.0
861f1886fffffff,2017-03-13T13:00:00.0,86.24,17.25,3.02,0.0,0.0,15.09,17.25,3.02
861f1d4b7ffffff,2017-03-13T13:00:00.0,533.99,474.66,83.06,474.66,83.06,10.38,0.0,0.0
861f18b0fffffff,2017-03-13T13:00:00.0,54.0,18.0,3.15,18.0,3.15,6.3,0.0,0.0
861f1d4dfffffff,2017-03-13T13:00:00.0,247.99,0.0,0.0,0.0,0.0,43.4,0.0,0.0
861f1d48fffffff,2017-03-13T14:00:00.0,5055.96,2685.4,469.95,2648.36,463.46,421.33,37.039999999999964,6.490000000000009
861f1d4d7ffffff,2017-03-13T14:00:00.0,2030.62,838.03,146.66,821.92,143.84,211.52,16.110000000000014,2.819999999999993
861f1d49fffffff,2017-03-13T14:00:00.0,2649.42,1378.56,241.25,1357.02,237.48,226.17,21.539999999999964,3.7700000000000102
861f18b27ffffff,2017-03-13T14:00:00.0,1536.08,742.72,129.98,725.84,127.02,141.79,16.879999999999995,2.9599999999999937
861f1d4f7ffffff,2017-03-13T14:00:00.0,607.62,266.76,46.68,266.76,46.68,59.65,0.0,0.0
861f1d487ffffff,2017-03-13T14:00:00.0,357.42,139.86,24.48,139.86,24.48,38.07,0.0,0.0
861f1d4afffffff,2017-03-13T14:00:00.0,744.36,446.62,78.16,446.62,78.16,52.11,0.0,0.0
861f18b37ffffff,2017-03-13T14:00:00.0,481.83,240.91,42.16,260.99,45.67,38.65,-20.080000000000013,-3.510000000000005
861f18b2fffffff,2017-03-13T14:00:00.0,166.01,118.58,20.75,118.58,20.75,8.3,0.0,0.0
861f1886fffffff,2017-03-13T14:00:00.0,16.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0
861f1d4b7ffffff,2017-03-13T14:00:00.0,99.99,99.99,17.5,99.99,17.5,0.0,0.0,0.0
861f18b0fffffff,2017-03-13T14:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861f1d4dfffffff,2017-03-13T14:00:00.0,217.99,36.33,6.36,0.0,0.0,38.15,36.33,6.36
861f1d48fffffff,2017-03-13T15:00:00.0,5478.88,2981.44,521.75,2942.72,514.98,443.83,38.720000000000255,6.769999999999982
861f1d4d7ffffff,2017-03-13T15:00:00.0,2168.51,874.4,153.02,856.91,149.96,229.53,17.49000000000001,3.0600000000000023
861f1d49fffffff,2017-03-13T15:00:00.0,3084.31,1582.21,276.89,1582.21,276.89,262.87,0.0,0.0
861f18b27ffffff,2017-03-13T15:00:00.0,1867.74,978.34,171.21,960.55,168.1,158.76,17.790000000000077,3.1100000000000136
861f1d4f7ffffff,2017-03-13T15:00:00.0,629.89,272.38,47.67,255.36,44.69,65.54,17.019999999999982,2.980000000000004
861f1d487ffffff,2017-03-13T15:00:00.0,1337.42,587.16,102.75,587.16,102.75,131.3,0.0,0.0
861f1d4afffffff,2017-03-13T15:00:00.0,404.0,242.4,42.42,242.4,42.42,28.28,0.0,0.0
861f18b37ffffff,2017-03-13T15:00:00.0,330.03,188.59,33.0,188.59,33.0,24.75,0.0,0.0
861f18b2fffffff,2017-03-13T15:00:00.0,42.0,21.0,3.68,21.0,3.68,3.68,0.0,0.0
861f1886fffffff,2017-03-13T15:00:00.0,196.66,0.0,0.0,0.0,0.0,34.42,0.0,0.0
861f1d4b7ffffff,2017-03-13T15:00:00.0,60.0,60.0,10.5,60.0,10.5,0.0,0.0,0.0
861f18b0fffffff,2017-03-13T15:00:00.0,58.0,14.5,2.54,14.5,2.54,7.61,0.0,0.0
861f1d4dfffffff,2017-03-13T15:00:00.0,168.0,28.0,4.9,28.0,4.9,24.5,0.0,0.0
861f1d48fffffff,2017-03-13T16:00:00.0,7234.25,3931.22,687.96,3890.69,680.87,585.12,40.529999999999745,7.090000000000032
861f1d4d7ffffff,2017-03-13T16:00:00.0,2887.77,1106.69,193.67,1089.4,190.64,314.71,17.289999999999964,3.030000000000001
861f1d49fffffff,2017-03-13T16:00:00.0,3484.03,1742.02,304.85,1721.76,301.31,308.4,20.25999999999999,3.5400000000000205
861f18b27ffffff,2017-03-13T16:00:00.0,2164.09,1119.36,195.89,1100.7,192.62,186.09,18.659999999999854,3.269999999999982
861f1d4f7ffffff,2017-03-13T16:00:00.0,1710.2,644.83,112.84,644.83,112.84,186.44,0.0,0.0
861f1d487ffffff,2017-03-13T16:00:00.0,958.39,469.8,82.22,488.59,85.5,82.22,-18.789999999999964,-3.280000000000001
861f1d4afffffff,2017-03-13T16:00:00.0,553.79,339.42,59.4,339.42,59.4,37.51,0.0,0.0
861f18b37ffffff,2017-03-13T16:00:00.0,756.01,412.37,72.16,412.37,72.16,60.14,0.0,0.0
861f18b2fffffff,2017-03-13T16:00:00.0,233.98,146.24,25.59,146.24,25.59,15.36,0.0,0.0
861f1886fffffff,2017-03-13T16:00:00.0,192.5,35.0,6.13,17.5,3.06,30.63,17.5,3.07
861f1d4b7ffffff,2017-03-13T16:00:00.0,42.67,42.67,7.47,42.67,7.47,0.0,0.0,0.0
861f18b0fffffff,2017-03-13T16:00:00.0,128.0,64.0,11.2,64.0,11.2,11.2,0.0,0.0
861f1d4dfffffff,2017-03-13T16:00:00.0,88.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0
861f1d48fffffff,2017-03-13T17:00:00.0,7126.58,3532.66,618.22,3491.82,611.07,636.08,40.83999999999969,7.149999999999977
861f1d4d7ffffff,2017-03-13T17:00:00.0,3248.02,1261.97,220.84,1241.28,217.22,351.18,20.690000000000055,3.6200000000000045
861f1d49fffffff,2017-03-13T17:00:00.0,3403.62,1746.36,305.61,1710.72,299.38,296.26,35.63999999999987,6.230000000000018
861f18b27ffffff,2017-03-13T17:00:00.0,2795.36,1466.1,256.57,1427.0,249.73,239.46,39.09999999999991,6.840000000000003
861f1d4f7ffffff,2017-03-13T17:00:00.0,1605.6,579.8,101.46,579.8,101.46,179.52,0.0,0.0
861f1d487ffffff,2017-03-13T17:00:00.0,978.6,469.73,82.2,469.73,82.2,89.05,0.0,0.0
861f1d4afffffff,2017-03-13T17:00:00.0,536.64,350.88,61.4,350.88,61.4,32.51,0.0,0.0
861f18b37ffffff,2017-03-13T17:00:00.0,735.69,381.47,66.76,381.47,66.76,61.99,0.0,0.0
861f18b2fffffff,2017-03-13T17:00:00.0,257.86,161.16,28.2,161.16,28.2,16.92,0.0,0.0
